Date,Market_State,pred_z,regime_weight,pred_z_weighted,raw_signal,signal,hold_day,position,y_next_log_return,strategy_ret,equity
2024-10-23,bull_risk_off,0.05096426583893809,0.0,0.0,0,0,0,4.662405341323829e-57,0.0075239379169407,8.420231682334012e-59,1.0067869689954128
2024-10-24,bull_risk_off,0.9812968681646038,0.0,0.0,0,0,0,1.8649621365295317e-57,0.0021914615639779,8.818760498799283e-60,1.0067869689954128
2024-10-25,bull_risk_off,-0.7083718431618289,0.0,-0.0,0,0,0,7.459848546118127e-58,0.0,-5.594886409588595e-61,1.0067869689954128
2024-10-26,bull_risk_off,0.9168140972224336,0.0,0.0,0,0,0,2.983939418447251e-58,0.0,-2.2379545638354376e-61,1.0067869689954128
2024-10-27,bull_risk_off,0.640616710342055,0.0,0.0,0,0,0,1.1935757673789004e-58,0.0007294212626861,1.2813670328484456e-61,1.0067869689954128
2024-10-28,bull_risk_off,0.08929761310564119,0.0,0.0,0,0,0,4.774303069515602e-59,0.0092537814583174,1.0687016575054162e-60,1.0067869689954128
2024-10-29,bull_risk_off,0.7580987884858478,0.0,0.0,0,0,0,1.9097212278062409e-59,0.0072343162614093,3.310652741183837e-61,1.0067869689954128
2024-10-30,bull_risk_off,0.754185357915053,0.0,0.0,0,0,0,7.638884911224964e-60,-0.01816650906066,-3.526588435661868e-61,1.0067869689954128
2024-10-31,bull_risk_off,0.9966927139808024,0.0,0.0,0,0,0,3.055553964489986e-60,0.0001095689138916,-1.4546811503016387e-63,1.0067869689954128
2024-11-01,bull_risk_off,1.121217731541573,0.0,0.0,0,0,0,1.2222215857959943e-60,0.0,-9.166661893469958e-64,1.0067869689954128
2024-11-02,bull_risk_off,0.33295629275452443,0.0,0.0,0,0,0,4.888886343183978e-61,0.0,-3.6666647573879835e-64,1.0067869689954128
2024-11-03,bull_risk_off,0.3294625880701671,0.0,0.0,0,0,0,1.955554537273591e-61,-0.0009132920833173,-5.931647096423185e-64,1.0067869689954128
2024-11-04,bull_risk_off,0.8753338301695924,0.0,0.0,0,0,0,7.822218149094365e-62,0.0015338367214531,2.4128349988923815e-64,1.0067869689954128
2024-11-05,bull_risk_off,0.8698583972101562,0.0,0.0,0,0,0,3.128887259637746e-62,-0.0268881928256833,-2.126719753621371e-63,1.0067869689954128
2024-11-06,bull_neutral,0.621242030419513,0.6666666666666666,0.41416135361300865,0,0,0,1.2515549038550984e-62,0.0114797399343295,3.49801458465869e-64,1.0067869689954128
2024-11-07,bull_neutral,0.9826830182430645,0.6666666666666666,0.6551220121620429,1,0,0,5.006219615420394e-63,-0.0040475749937037,-5.441228803247665e-65,1.0067869689954128
2024-11-08,bull_neutral,0.9289108615019568,0.6666666666666666,0.6192739076679712,1,1,1,0.6,0.0,-0.0003,1.006484932904714
2024-11-09,bull_neutral,0.6480424177763119,0.6666666666666666,0.4320282785175412,0,0,0,0.24,0.0,-0.00017999999999999998,1.0063037656167912
2024-11-10,bull_neutral,0.6452129179121194,0.6666666666666666,0.43014194527474625,0,0,0,0.096,-0.0288015264314491,-0.006984366343547784,0.9992753714648319
2024-11-11,bull_neutral,1.345345056634127,0.6666666666666666,0.8968967044227513,1,0,0,0.038400000000000004,-0.0042984219948956,-0.0004414485115099776,0.9988342428395102
2024-11-12,bull_neutral,-0.984095934179909,0.6666666666666666,-0.6560639561199393,-1,0,0,0.015360000000000002,-0.0074119976522683,-0.0002961407098471028,0.9985384473578162
2024-11-13,sideways_neutral,1.450978096311457,0.6666666666666666,0.9673187308743045,1,0,0,0.006144000000000001,-0.0048942020396425,-7.978294332890882e-05,0.9984587810214589
2024-11-14,sideways_neutral,-0.33461245496583597,0.6666666666666666,-0.22307496997722398,0,0,0,0.0024576000000000008,-0.0009739185591186,-7.826955627224679e-06,0.9984509661288843
2024-11-15,sideways_neutral,0.31467645445863746,0.6666666666666666,0.20978430297242495,0,0,0,0.0009830400000000003,0.0,-7.372800000000002e-07,0.9984502299909559
2024-11-16,sideways_neutral,0.752571510740069,0.6666666666666666,0.5017143404933793,0,0,0,0.00039321600000000016,0.0,-2.949120000000001e-07,0.9984499355360016
2024-11-17,sideways_neutral,0.7491137683974474,0.6666666666666666,0.49940917893163156,0,0,0,0.00015728640000000008,0.0173487907354079,6.703857297814156e-06,0.9984566290018884
2024-11-18,sideways_neutral,0.9035469801190074,0.6666666666666666,0.6023646534126715,1,0,0,6.291456000000004e-05,0.0063004960058265,9.437964149708298e-07,0.9984575713416753
2024-11-19,sideways_neutral,0.8356778604618796,0.6666666666666666,0.5571185736412531,0,0,0,2.5165824000000018e-05,0.0079995319027439,4.844126618670955e-07,0.9984580550071651
2024-11-20,sideways_risk_off,0.24806304562204243,0.0,0.0,0,0,0,1.0066329600000008e-05,0.0089845713786848,2.185543948314192e-07,0.998458273224561
2024-11-21,sideways_risk_off,-0.3441486092292413,0.0,-0.0,0,0,0,4.026531840000003e-06,0.0140469808790039,1.3838164053295108e-07,0.998458411392855
2024-11-22,sideways_neutral,0.30513065461542255,0.6666666666666666,0.20342043641028168,0,0,0,1.6106127360000014e-06,0.0,-1.2079595520000008e-09,0.9984584101867576
2024-11-23,sideways_neutral,0.4734229993462067,0.6666666666666666,0.3156153328974711,0,0,0,6.442450944000006e-07,0.0,-4.831838208000004e-10,0.9984584097043187
2024-11-24,sideways_neutral,0.4690584313993186,0.6666666666666666,0.312705620932879,0,0,0,2.5769803776000027e-07,-0.0349594817108763,-2.27157481233186e-08,0.9984583870235888
2024-11-25,sideways_neutral,1.3015389555353887,0.6666666666666666,0.8676926370235925,1,0,0,1.0307921510400011e-07,0.0013366177676889,2.671343646405814e-10,0.9984583872903113
2024-11-26,sideways_neutral,-0.4646212971844292,0.6666666666666666,-0.3097475314562861,0,0,0,4.1231686041600045e-08,0.0074521667954213,7.372397395649193e-10,0.9984583880264146
2024-11-27,bull_neutral,0.7239745022930942,0.6666666666666666,0.4826496681953961,0,0,0,1.6492674416640018e-08,0.0,-1.2369505812480014e-11,0.9984583880140642
2024-11-28,bull_neutral,0.04220271727671395,0.6666666666666666,0.028135144851142633,0,0,0,6.597069766656007e-09,0.0064566662473688,1.0153989190977051e-10,0.9984583881154475
2024-11-29,bull_risk_on,0.8823102797959406,0.0,0.0,0,0,0,2.6388279066624032e-09,0.0,-1.979120929996802e-12,0.9984583881134714
2024-11-30,bull_risk_on,0.2792099453176863,0.0,0.0,0,0,0,1.0555311626649613e-09,0.0,-7.91648371998721e-13,0.998458388112681
2024-12-01,bull_risk_on,1.0572520440177142,0.0,0.0,0,0,0,4.222124650659845e-10,-0.008352473361695,-9.132955267397529e-12,0.9984583881035621
2024-12-02,bull_risk_on,0.8727199331799228,0.0,0.0,0,0,0,1.6888498602639382e-10,0.003712425383855,1.440768533171158e-12,0.9984583881050008
2024-12-03,sideways_risk_on,0.20108910326839846,0.0,0.0,0,0,0,6.755399441055753e-11,0.0034349747844517,5.294501726652224e-13,0.9984583881055293
2024-12-04,sideways_risk_on,0.9811632542964882,0.0,0.0,0,0,0,2.7021597764223016e-11,-0.0103023221047746,-7.162292082048739e-13,0.9984583881048142
2024-12-05,sideways_risk_on,1.0506317663716,0.0,0.0,0,0,0,1.0808639105689207e-11,0.004558239128933,1.150644249259029e-13,0.998458388104929
2024-12-06,sideways_risk_on,0.921724530478836,0.0,0.0,0,0,0,4.323455642275683e-12,0.0,-3.242591731706762e-15,0.9984583881049258
2024-12-07,sideways_risk_on,1.0201055215143684,0.0,0.0,0,0,0,1.7293822569102732e-12,0.0,-1.297036692682705e-15,0.9984583881049245
2024-12-08,sideways_risk_on,0.74721305180531,0.0,0.0,0,0,0,6.917529027641094e-13,0.0099179860788178,1.6633174471917515e-14,0.9984583881049411
2024-12-09,sideways_neutral,-0.1631072548064033,0.6666666666666666,-0.10873816987093554,0,0,0,2.767011611056438e-13,0.0121960284667227,8.229112223219905e-15,0.9984583881049494
2024-12-10,sideways_neutral,-0.16994316531052403,0.6666666666666666,-0.11329544354034934,0,0,0,1.1068046444225752e-13,0.0133300755061975,3.6054370218590574e-15,0.9984583881049529
2024-12-11,bull_risk_on,-0.2039789906822286,0.0,-0.0,0,0,0,4.427218577690301e-14,-0.0170812072064033,-1.9237600861718307e-15,0.998458388104951
2024-12-12,bull_neutral,-0.08062982389521328,0.6666666666666666,-0.053753215930142186,0,0,0,1.7708874310761207e-14,-0.0117901618395937,-5.352578910353158e-16,0.9984583881049505
2024-12-13,bull_neutral,-0.7218484036266357,0.6666666666666666,-0.4812322690844238,0,0,0,7.083549724304483e-15,0.0,-5.312662293228362e-18,0.9984583881049505
2024-12-14,bull_neutral,-0.0030865914371555237,0.6666666666666666,-0.002057727624770349,0,0,0,2.8334198897217934e-15,0.0,-2.125064917291345e-18,0.9984583881049505
2024-12-15,bull_neutral,-0.005924726381959496,0.6666666666666666,-0.003949817587972997,0,0,0,1.1333679558887174e-15,-0.001733466193181,-5.761663556835904e-18,0.9984583881049505
2024-12-16,bull_neutral,-0.008768764883288128,0.6666666666666666,-0.005845843255525418,0,0,0,4.53347182355487e-16,-0.0026436060031674,-3.3361887187515934e-18,0.9984583881049505
2024-12-17,bull_neutral,-0.7628122365722745,0.6666666666666666,-0.5085414910481829,0,0,0,1.813388729421948e-16,-0.0029918794294515,-1.4923642639958257e-18,0.9984583881049505
2024-12-18,bull_risk_off,-1.6920459906413439,0.0,-0.0,0,0,0,7.253554917687793e-17,-0.0169453628841124,-3.127254668884101e-18,0.9984583881049505
2024-12-19,bull_risk_off,-0.7051540860934254,0.0,-0.0,0,0,0,2.9014219670751177e-17,0.0139824916622332,9.924670468281385e-19,0.9984583881049505
2024-12-20,sideways_risk_off,0.3146576966771819,0.0,0.0,0,0,0,1.1605687868300471e-17,0.0,-8.704265901225354e-21,0.9984583881049505
2024-12-21,sideways_risk_off,-0.5174700216664624,0.0,-0.0,0,0,0,4.642275147320189e-18,0.0,-3.481706360490141e-21,0.9984583881049505
2024-12-22,sideways_risk_off,-0.5248097228308002,0.0,-0.0,0,0,0,1.8569100589280755e-18,-0.0062583306725711,-3.044557548918451e-20,0.9984583881049505
2024-12-23,sideways_risk_off,-0.6401976075513232,0.0,-0.0,0,0,0,7.427640235712303e-19,0.0029432396790683,4.908258348219744e-21,0.9984583881049505
2024-12-24,sideways_neutral,-0.09352599020406746,0.6666666666666666,-0.06235066013604497,0,0,0,2.971056094284921e-19,0.0,-2.228292070713691e-22,0.9984583881049505
2024-12-25,sideways_neutral,-0.9881358931856636,0.6666666666666666,-0.6587572621237757,-1,0,0,1.1884224377139684e-19,0.0071499691626196,2.0351642626264742e-21,0.9984583881049505
2024-12-26,sideways_neutral,-0.9734155331497486,0.6666666666666666,-0.648943688766499,-1,-1,1,-0.6,-0.0082192616444773,-0.0003,0.998158850588519
2024-12-27,sideways_neutral,-0.7853873635306667,0.6666666666666666,-0.5235915756871111,0,0,0,-0.24,0.0,-0.00017999999999999998,0.9979791819954131
2024-12-28,sideways_neutral,-1.2653006392904635,0.6666666666666666,-0.8435337595269756,-1,0,0,-0.096,0.0,-7.2e-05,0.9979073274943095
2024-12-29,sideways_neutral,-1.2715559687753601,0.6666666666666666,-0.8477039791835734,-1,-1,1,-0.6384,-0.0042501367352183,0.00013681312658095682,0.998043854315822
2024-12-30,sideways_risk_off,0.8793840297780418,0.0,0.0,0,0,0,-0.25536,0.0088247102145067,-0.005825215000941077,0.9922300342840643
2024-12-31,sideways_risk_off,-0.5051078744093207,0.0,-0.0,0,0,0,-0.102144,0.0,-7.660799999999998e-05,0.992154021525598
